request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
76c881d0-eefb-425f-a137-d61618b904cf,ar-dist-0198,3755998.321809392,3755998.963536614,3756003.230282802,2501,82,0.6417272221297026,4.266746188048273
8feb7a8e-f3af-44b4-90d5-7ba2d8b0aa27,ar-dist-0712,3755999.059713932,3755999.8974032053,3756003.2303675856,3901,84,0.8376892730593681,3.332964380271733
46299745-3982-4f57-9874-cb6f452ece6e,ar-dist-0601,3756001.163463472,3756002.249228787,3756003.230459094,3741,43,1.08576531521976,0.981230306904763
ac39205a-310b-4593-93e9-dd21b40a1414,ar-dist-0927,3756000.847527044,3756001.850792933,3756003.310912459,3901,55,1.0032658888958395,1.4601195263676345
feb16f81-b3e3-444b-9433-12afcee42cef,ar-dist-0223,3755998.63743631,3755999.4343126006,3756003.7074180488,2501,69,0.7968762908130884,4.273105448111892
2544e90e-67bf-4c34-b14e-dd222bf4672a,ar-dist-0807,3756000.952994763,3756002.0458126,3756003.8973554396,3901,54,1.092817836906761,1.8515428397804499
8c168738-bd10-4267-af85-b56feec4e400,ar-dist-0568,3756001.058613554,3756002.146837111,3756003.99805342,3741,50,1.0882235569879413,1.851216308772564
bc7e7c45-81ec-4fc4-a2b8-e2db27e8a687,ar-dist-0913,3756001.26885177,3756002.332626432,3756003.9981021285,3901,60,1.063774662092328,1.6654756963253021
cd9f01eb-1c38-4dd4-955a-b67e07dfac24,ar-dist-0226,3756001.90041666,3756002.9220257252,3756004.373326758,2501,46,1.0216090651229024,1.4513010326772928
7107cae9-d6df-426b-bd78-8fa5ef3c7a38,ar-dist-0581,3756001.794797341,3756002.921108401,3756004.37423427,3741,51,1.1263110600411892,1.4531258689239621
1632be15-91db-4be6-acaa-3811b61a37dc,ar-dist-0005,3756002.110697223,3756003.134580582,3756004.3743161787,851,40,1.023883359041065,1.2397355968132615
9aa001c1-3a85-4bce-80a9-ec493a3d339f,ar-dist-0644,3756002.322420574,3756003.415639802,3756004.5814448157,3901,40,1.0932192280888557,1.1658050138503313
32f5629a-f64a-4b5f-b1f6-47fe8dbd4cde,ar-dist-0028,3756001.584675268,3756002.630591728,3756004.581725659,851,66,1.0459164599888027,1.951133931055665
68e60c53-8b46-4849-8ada-1119a9834395,ar-dist-0476,3756001.479356398,3756002.6291339807,3756004.5818008077,3741,65,1.149777582846582,1.9526668270118535
41817e48-2188-4b90-808c-9dbb97908643,ar-dist-0965,3756002.006140379,3756003.1334484187,3756004.6690106425,3901,58,1.1273080399259925,1.5355622237548232
